Key,Institute_name,Branch,Sub_category,State_Quota,GE_CR,SC_CR,ST_CR,OBC_CR,year
4799,National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,HOMESTATE,314766,41587,37914,,2017
4800,National Institute of Technology Agartala,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,OTHERSTATE,39258,7929,4657,13331,2017
4801,National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,280828,45441,39770,,2017
4802,National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,36212,5609,2193,11402,2017
4803,National Institute of Technology Agartala,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1050,,,,2017
4804,National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,144124,39919,43870,,2017
4805,National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,20616,3792,1577,6135,2017
4806,National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1390,,,,2017
4807,National Institute of Technology Agartala,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,236,2017
4808,National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,203916,50514,33167,,2017
4809,National Institute of Technology Agartala,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,30952,5326,3022,9173,2017
4810,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,220075,51938,26434,,2017
4811,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,27639,4503,2415,8241,2017
4812,National Institute of Technology Agartala,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,924,,,706,2017
4813,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,321018,99554,,,2017
4814,National Institute of Technology Agartala,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,35156,6760,4351,11207,2017
4815,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,374093,64938,41512,,2017
4816,National Institute of Technology Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,31535,6501,,12379,2017
4817,National Institute of Technology Agartala,"Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,HOMESTATE,312803,57769,28275,,2017
4818,National Institute of Technology Agartala,"Mathematics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,OTHERSTATE,36973,5741,3218,13393,2017
4819,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,152566,56266,39734,,2017
4820,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,28786,5236,2586,8870,2017
4821,National Institute of Technology Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1314,,,,2017
4822,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,HOMESTATE,361914,39490,,,2017
4823,National Institute of Technology Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",FALSE,OTHERSTATE,37085,7807,,13077,2017
4824,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,472344,97456,,,2017
4825,National Institute of Technology Agartala,"Production Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,39921,7789,5787,13265,2017
4826,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,405843,,35114,,2017
4827,National Institute of Technology Arunachal Pradesh,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,41845,8089,5517,13231,2017
4828,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,236109,,10006,,2017
4829,National Institute of Technology Arunachal Pradesh,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,38980,7179,4273,12401,2017
4830,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,173936,,7337,,2017
4831,National Institute of Technology Arunachal Pradesh,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,37703,5791,2214,11339,2017
4832,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,121420,55802,16107,,2017
4833,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26425,5006,2021,7479,2017
4834,National Institute of Technology Arunachal Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1112,,,,2017
4835,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,141261,32714,36493,,2017
4836,National Institute of Technology Arunachal Pradesh,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,35992,5481,3832,10688,2017
4837,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,95112,31218,25054,,2017
4838,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,35253,5978,4241,10457,2017
4839,National Institute of Technology Arunachal Pradesh,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1709,,,,2017
4840,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,154414,,17792,79162,2017
4841,National Institute of Technology Arunachal Pradesh,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,34127,5828,2890,10432,2017
4842,National Institute of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",FALSE,HOMESTATE,1302,174,1834,498,2017
4843,National Institute of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",FALSE,OTHERSTATE,1475,307,41,637,2017
4844,National Institute of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",TRUE,HOMESTATE,33,,,24,2017
4845,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,33271,10482,,10386,2017
4846,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,28524,4771,2816,8962,2017
4847,National Institute of Technology Calicut,"Bio Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,663,2017
4848,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,32892,11765,1159,10533,2017
4849,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,21692,4624,1726,7542,2017
4850,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,604,,,337,2017
4851,National Institute of Technology Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1631,,,,2017
4852,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,32218,9108,41700,9913,2017
4853,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,20560,2748,956,5989,2017
4854,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,434,,,,2017
4855,National Institute of Technology Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,581,,,266,2017
4856,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,15208,5183,21704,4714,2017
4857,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,6616,1227,658,2301,2017
4858,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,186,,,,2017
4859,National Institute of Technology Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,137,60,,107,2017
4860,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,22455,8913,3310,7782,2017
4861,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,13181,2665,1251,4180,2017
4862,National Institute of Technology Calicut,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,433,,,,2017
4863,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,19827,10011,9726,7685,2017
4864,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,9612,2023,922,3049,2017
4865,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,576,,,254,2017
4866,National Institute of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,389,,37,,2017
4867,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,28880,11308,,9103,2017
4868,National Institute of Technology Calicut,"Engineering Physics (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,16138,4422,1913,7263,2017
4869,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,17768,7216,11070,5952,2017
4870,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,13229,2049,979,3872,2017
4871,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,513,,,,2017
4872,National Institute of Technology Calicut,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,520,,,,2017
4873,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,34777,10694,,11802,2017
4874,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,24011,4189,3148,8214,2017
4875,National Institute of Technology Calicut,"Production Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,2005,,,,2017
4876,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,11564,3403,4014,6742,2017
4877,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7816,1530,716,2940,2017
4878,National Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,152,,,,2017
4879,National Institute of Technology Delhi,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,22111,5952,6320,11662,2017
4880,National Institute of Technology Delhi,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,14945,2800,833,5038,2017
4881,National Institute of Technology Delhi,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,185,2017
4882,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,18470,5410,6106,9995,2017
4883,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,12094,2585,843,4257,2017
4884,National Institute of Technology Delhi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,426,,,,2017
4885,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,39708,6752,7084,35186,2017
4886,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,37002,7921,4080,11621,2017
4887,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,992,,,,2017
4888,National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,591,2017
4889,National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,37721,5045,,,2017
4890,National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,31565,,,12068,2017
4891,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,32483,4521,11505,26874,2017
4892,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,26453,4858,2456,8548,2017
4893,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1627,,,,2017
4894,National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,21,,2017
4895,National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,31068,,,15612,2017
4896,National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,26476,5477,,9145,2017
4897,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",FALSE,HOMESTATE,40292,4991,12424,35489,2017
4898,National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",FALSE,OTHERSTATE,35457,6041,,12702,2017
4899,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,36208,4643,8250,26125,2017
4900,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,22588,3683,1396,6819,2017
4901,National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,243,,,,2017
4902,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,14703,1842,2014,9357,2017
4903,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,9003,1367,948,3243,2017
4904,National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,143,,,,2017
4905,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,24586,3833,3217,20138,2017
4906,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,17653,3432,1395,5836,2017
4907,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,,,128,2017
4908,National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,870,,,,2017
4909,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,20076,3266,3243,13822,2017
4910,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,13486,3167,1525,5116,2017
4911,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,211,,,,2017
4912,National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,331,2017
4913,National Institute of Technology Durgapur,"Information Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,27133,3331,3562,19699,2017
4914,National Institute of Technology Durgapur,"Information Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,12923,3026,1596,4810,2017
4915,National Institute of Technology Durgapur,"Information Technology (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,550,,,,2017
4916,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,29862,3797,8161,22127,2017
4917,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,18241,3563,1488,5963,2017
4918,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,603,,,694,2017
4919,National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,730,,,,2017
4920,National Institute of Technology Durgapur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,36880,5681,12488,31580,2017
4921,National Institute of Technology Durgapur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,32382,6291,2812,11129,2017
4922,National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,GO,44714,15871,4249,24238,2017
4923,National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,15560,,,15793,2017
4924,National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11646,2257,1288,4593,2017
4925,National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,GO,50867,21578,5908,49669,2017
4926,National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,56097,,4591,22294,2017
4927,National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,18001,3748,1671,6658,2017
4928,National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,,,,407,2017
4929,National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,GO,39466,26828,,58538,2017
4930,National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,72405,3912,,,2017
4931,National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,17574,3675,1348,6253,2017
4932,National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,556,,,,2017
4933,National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",FALSE,HOMESTATE,6297,676,562,10461,2017
4934,National Institute of Technology Hamirpur,"Architecture (5 Years, Bachelor of Architecture)",FALSE,OTHERSTATE,2325,512,247,1105,2017
4935,National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,99416,13139,3952,228247,2017
4936,National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,27013,5618,2521,9815,2017
4937,National Institute of Technology Hamirpur,"Chemical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,1893,,,,2017
4938,National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,73708,6893,1826,199335,2017
4939,National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,25352,4258,1218,7726,2017
4940,National Institute of Technology Hamirpur,"Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,1349,,,,2017
4941,National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,22789,4645,1069,33328,2017
4942,National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,11881,2509,1837,3945,2017
4943,National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,592,147,,,2017
4944,National Institute of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,754,,,428,2017
4945,National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,56906,8514,3736,96649,2017
4946,National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,15302,2888,1849,4947,2017
4947,National Institute of Technology Hamirpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,HOMESTATE,1305,,,,2017
4948,National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,75183,9763,2341,316456,2017
4949,National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,19756,3220,1439,6356,2017
4950,National Institute of Technology Hamirpur,"Electrical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,740,,,535,2017
4951,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,45814,7186,2578,348008,2017
4952,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,17668,4095,2123,5986,2017
4953,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,974,,,,2017
4954,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,HOMESTATE,89931,11302,4746,143266,2017
4955,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",FALSE,OTHERSTATE,21668,4651,2242,7597,2017
4956,National Institute of Technology Hamirpur,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",TRUE,OTHERSTATE,538,,,,2017
4957,National Institute of Technology Hamirpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,103856,12183,6192,211777,2017
4958,National Institute of Technology Hamirpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,33267,7001,3357,11233,2017
4959,National Institute of Technology Hamirpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,2071,,,,2017
4960,National Institute of Technology Hamirpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,68511,8389,2727,176504,2017
4961,National Institute of Technology Hamirpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,19521,3828,1831,6537,2017
4962,National Institute of Technology Hamirpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,87,,,135,2017
4963,"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,20826,7419,1580,15094,2017
4964,"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,12396,2924,1356,4200,2017
4965,"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,28408,6488,1845,14526,2017
4966,"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,14263,1763,540,4490,2017
4967,"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,690,,,332,2017
4968,"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,359,,,,2017
4969,"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,5173,2312,356,3723,2017
4970,"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,2940,538,249,950,2017
4971,"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,65,,,28,2017
4972,"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,117,,,49,2017
4973,"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,14037,5691,1130,9350,2017
4974,"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,7572,1307,525,2870,2017
4975,"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,579,,,,2017
4976,"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,237,,,,2017
4977,"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,7875,2069,660,6053,2017
4978,"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5539,827,521,1804,2017
4979,"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,,,,44,2017
4980,"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,10327,6004,1168,7206,2017
4981,"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,5269,1255,314,1784,2017
4982,"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,182,,,,2017
4983,"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,69,,,103,2017
4984,"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,17402,4272,1571,10301,2017
4985,"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,8292,1275,634,2663,2017
4986,"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,HOMESTATE,184,,,,2017
4987,"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",TRUE,OTHERSTATE,332,,18,,2017
4988,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,28700,9212,3290,16577,2017
4989,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,18158,4121,2342,6431,2017
4990,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,32608,10846,4815,16811,2017
4991,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",FALSE,OTHERSTATE,22552,4395,1944,6655,2017
4992,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",FALSE,HOMESTATE,121643,12707,10476,,2017
