Sl#,key,Institute,Branch,Course,Sub Category,State Quota,State,GE_CR,SC_CR,ST_CR,OBC_CR,Year
435,"Birla Institute of Technology, Mesra RanchiNITCIV4BTRUEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Civil Engineering,NITCIV4B,TRUE,OTHERSTATE,UR,286658,,,,2014
436,"Birla Institute of Technology, Mesra RanchiNITCSE4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Computer Science & Engineering,NITCSE4B,FALSE,HOMESTATE,UR,11029,126885,326196,,2014
437,"Birla Institute of Technology, Mesra RanchiNITCSE4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Computer Science & Engineering,NITCSE4B,FALSE,OTHERSTATE,UR,11163,101547,157260,,2014
438,"Birla Institute of Technology, Mesra RanchiNITCSE4BTRUEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Computer Science & Engineering,NITCSE4B,TRUE,HOMESTATE,State,211917,,,,2014
439,"Birla Institute of Technology, Mesra RanchiNITCSE4BTRUEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Computer Science & Engineering,NITCSE4B,TRUE,OTHERSTATE,UR,239599,,,,2014
440,"Birla Institute of Technology, Mesra RanchiNITEEE4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Electrical & Electronics Engineering,NITEEE4B,FALSE,HOMESTATE,State,20832,201188,295600,,2014
441,"Birla Institute of Technology, Mesra RanchiNITEEE4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Electrical & Electronics Engineering,NITEEE4B,FALSE,OTHERSTATE,UR,16826,123427,168703,,2014
442,"Birla Institute of Technology, Mesra RanchiNITECE4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Electronics & Communication Engineering,NITECE4B,FALSE,HOMESTATE,AP,18751,187193,338235,,2014
443,"Birla Institute of Technology, Mesra RanchiNITECE4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Electronics & Communication Engineering,NITECE4B,FALSE,OTHERSTATE,AP,15548,128053,158476,,2014
444,"Birla Institute of Technology, Mesra RanchiNITECE4BTRUEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Electronics & Communication Engineering,NITECE4B,TRUE,HOMESTATE,AP,716010,,,,2014
445,"Birla Institute of Technology, Mesra RanchiNITECE4BTRUEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Electronics & Communication Engineering,NITECE4B,TRUE,OTHERSTATE,AP,398360,,,,2014
446,"Birla Institute of Technology, Mesra RanchiNITITY4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Information Technology,NITITY4B,FALSE,HOMESTATE,State,24426,290697,384524,,2014
447,"Birla Institute of Technology, Mesra RanchiNITITY4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Information Technology,NITITY4B,FALSE,OTHERSTATE,AP,18315,141570,358436,,2014
448,"Birla Institute of Technology, Mesra RanchiNITITY4BTRUEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Information Technology,NITITY4B,TRUE,HOMESTATE,AP,379167,,,,2014
449,"Birla Institute of Technology, Mesra RanchiNITITY4BTRUEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Information Technology,NITITY4B,TRUE,OTHERSTATE,AP,388569,,,,2014
450,"Birla Institute of Technology, Mesra RanchiNITMEC4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Mechanical Engineering,NITMEC4B,FALSE,HOMESTATE,AP,19904,143998,216106,,2014
451,"Birla Institute of Technology, Mesra RanchiNITMEC4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Mechanical Engineering,NITMEC4B,FALSE,OTHERSTATE,AP,14624,104201,139228,,2014
452,"Birla Institute of Technology, Mesra RanchiNITPRO4BFALSEHOMESTATE","Birla Institute of Technology, Mesra, Ranchi",Production Engineering,NITPRO4B,FALSE,HOMESTATE,AP,40062,275329,415824,,2014
453,"Birla Institute of Technology, Mesra RanchiNITPRO4BFALSEOTHERSTATE","Birla Institute of Technology, Mesra, Ranchi",Production Engineering,NITPRO4B,FALSE,OTHERSTATE,AP,29902,214135,381764,,2014
454,"Malviya National Institute of Technology, JaipurNJIARC5AFALSEHOMESTATE","Malviya National Institute of Technology, Jaipur",Architecture,NJIARC5A,FALSE,HOMESTATE,AP,4194,29721,73986,12594,2014
455,"Malviya National Institute of Technology, JaipurNJIARC5AFALSEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Architecture,NJIARC5A,FALSE,OTHERSTATE,AP,4694,23981,16418,10048,2014
456,"Malviya National Institute of Technology, JaipurNJICHE4BFALSEHOMESTATE","Malviya National Institute of Technology, Jaipur",Chemical Engineering \ Technology,NJICHE4B,FALSE,HOMESTATE,AP,13064,83785,120717,26162,2014
457,"Malviya National Institute of Technology, JaipurNJICHE4BFALSEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Chemical Engineering \ Technology,NJICHE4B,FALSE,OTHERSTATE,AP,19483,112584,199502,35719,2014
458,"Malviya National Institute of Technology, JaipurNJICHE4BTRUEHOMESTATE","Malviya National Institute of Technology, Jaipur",Chemical Engineering \ Technology,NJICHE4B,TRUE,HOMESTATE,AP,191897,,,,2014
459,"Malviya National Institute of Technology, JaipurNJICIV4BFALSEHOMESTATE","Malviya National Institute of Technology, Jaipur",Civil Engineering,NJICIV4B,FALSE,HOMESTATE,State,9502,,,,2014
460,"Malviya National Institute of Technology, JaipurNJICIV4BFALSEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Civil Engineering,NJICIV4B,FALSE,OTHERSTATE,State,13679,,,,2014
461,"Malviya National Institute of Technology, JaipurNJIMEC4BFALSEHOMESTATE","Malviya National Institute of Technology, Jaipur",Mechanical Engineering,NJIMEC4B,FALSE,HOMESTATE,,,,40442,,2014
462,"Malviya National Institute of Technology, JaipurNJIMEC4BFALSEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Mechanical Engineering,NJIMEC4B,FALSE,OTHERSTATE,,,,104071,,2014
463,"Malviya National Institute of Technology, JaipurNJIMET4BFALSEHOMESTATE","Malviya National Institute of Technology, Jaipur",Metallurgical Engineering,NJIMET4B,FALSE,HOMESTATE,,20293,94968,156220,36739,2014
464,"Malviya National Institute of Technology, JaipurNJIMET4BFALSEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Metallurgical Engineering,NJIMET4B,FALSE,OTHERSTATE,,28316,172010,230131,45756,2014
465,"Malviya National Institute of Technology, JaipurNJIMET4BTRUEOTHERSTATE","Malviya National Institute of Technology, Jaipur",Metallurgical Engineering,NJIMET4B,TRUE,OTHERSTATE,,367499,,,,2014
466,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLBOT4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Bio Technology,NJLBOT4B,FALSE,HOMESTATE,,89066,276325,,242593,2014
467,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLBOT4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Bio Technology,NJLBOT4B,FALSE,OTHERSTATE,,51653,193101,235931,106194,2014
468,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCHE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering \ Technology,NJLCHE4B,FALSE,HOMESTATE,,59243,234332,,149523,2014
469,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCHE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering \ Technology,NJLCHE4B,FALSE,OTHERSTATE,,30226,144332,184144,38244,2014
470,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCHE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering \ Technology,NJLCHE4B,TRUE,OTHERSTATE,,197585,,,,2014
471,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCIV4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Civil Engineering,NJLCIV4B,FALSE,HOMESTATE,,33899,138444,466698,93389,2014
472,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCIV4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Civil Engineering,NJLCIV4B,FALSE,OTHERSTATE,,19699,87975,102029,27063,2014
473,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCIV4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Civil Engineering,NJLCIV4B,TRUE,OTHERSTATE,,,,,315815,2014
474,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCSE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,NJLCSE4B,FALSE,HOMESTATE,,16158,97747,710663,51178,2014
475,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCSE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,NJLCSE4B,FALSE,OTHERSTATE,,14263,94176,171597,24439,2014
476,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCSE4BTRUEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,NJLCSE4B,TRUE,HOMESTATE,,251187,,,,2014
477,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLCSE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,NJLCSE4B,TRUE,OTHERSTATE,,,761257,,,2014
478,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLELE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electrical Engineering,NJLELE4B,FALSE,HOMESTATE,,25163,101737,705495,70949,2014
479,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLELE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electrical Engineering,NJLELE4B,FALSE,OTHERSTATE,,15882,65441,104743,24208,2014
480,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLELE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electrical Engineering,NJLELE4B,TRUE,OTHERSTATE,,358415,,,,2014
481,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLECE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electronics & Communication Engineering,NJLECE4B,FALSE,HOMESTATE,,20812,129553,672497,89456,2014
482,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLECE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electronics & Communication Engineering,NJLECE4B,FALSE,OTHERSTATE,,16685,99037,147226,28466,2014
483,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLECE4BTRUEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electronics & Communication Engineering,NJLECE4B,TRUE,HOMESTATE,,461968,,,,2014
484,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLECE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Electronics & Communication Engineering,NJLECE4B,TRUE,OTHERSTATE,,386134,,,,2014
485,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLIPE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Industrial and Production Engineering,NJLIPE4B,FALSE,HOMESTATE,,64044,250271,713621,276178,2014
486,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLIPE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Industrial and Production Engineering,NJLIPE4B,FALSE,OTHERSTATE,,39592,164791,263613,66934,2014
487,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLIPE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Industrial and Production Engineering,NJLIPE4B,TRUE,OTHERSTATE,,723683,,,,2014
488,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLITY4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Information Technology,NJLITY4B,FALSE,HOMESTATE,,26977,135895,593745,90024,2014
489,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLITY4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Information Technology,NJLITY4B,FALSE,OTHERSTATE,,18282,108345,223791,28665,2014
490,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLITY4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Information Technology,NJLITY4B,TRUE,OTHERSTATE,,,,,548104,2014
491,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLICE4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Instrumentation & Control Engineering,NJLICE4B,FALSE,HOMESTATE,,39693,193503,724089,179038,2014
492,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLICE4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Instrumentation & Control Engineering,NJLICE4B,FALSE,OTHERSTATE,,31273,187284,254566,61561,2014
493,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLICE4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Instrumentation & Control Engineering,NJLICE4B,TRUE,OTHERSTATE,,737555,,,,2014
494,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMEC4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mechanical Engineering,NJLMEC4B,FALSE,HOMESTATE,,20955,99831,468334,68218,2014
495,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMEC4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mechanical Engineering,NJLMEC4B,FALSE,OTHERSTATE,,14803,86999,117565,23030,2014
496,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMEC4BTRUEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mechanical Engineering,NJLMEC4B,TRUE,HOMESTATE,,379989,,,,2014
497,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMEC4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mechanical Engineering,NJLMEC4B,TRUE,OTHERSTATE,,185503,,466220,,2014
498,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMIN4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mining Engineering,NJLMIN4B,FALSE,HOMESTATE,,219194,599920,,347826,2014
499,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLMIN4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Mining Engineering,NJLMIN4B,FALSE,OTHERSTATE,,44651,144102,155492,56805,2014
500,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLTEX4BFALSEHOMESTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Textile Engineering,NJLTEX4B,FALSE,HOMESTATE,,157852,636228,,361055,2014
501,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLTEX4BFALSEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Textile Engineering,NJLTEX4B,FALSE,OTHERSTATE,,61392,198152,389952,111165,2014
502,"Dr. B. R. Ambedkar National Institute of Technology, JalandharNJLTEX4BTRUEOTHERSTATE","Dr. B. R. Ambedkar National Institute of Technology, Jalandhar",Textile Engineering,NJLTEX4B,TRUE,OTHERSTATE,,669612,,,,2014
503,"National Institute of Technology, JamshedpurNJMCIV4BFALSEHOMESTATE","National Institute of Technology, Jamshedpur",Civil Engineering,NJMCIV4B,FALSE,HOMESTATE,,30121,135350,117768,40898,2014
504,"National Institute of Technology, JamshedpurNJMCIV4BFALSEOTHERSTATE","National Institute of Technology, Jamshedpur",Civil Engineering,NJMCIV4B,FALSE,OTHERSTATE,,22582,101009,101696,31864,2014
505,"National Institute of Technology, JamshedpurNJMCSE4BFALSEHOMESTATE","National Institute of Technology, Jamshedpur",Computer Science & Engineering,NJMCSE4B,FALSE,HOMESTATE,,23269,141350,173403,32863,2014
506,"National Institute of Technology, JamshedpurNJMCSE4BFALSEOTHERSTATE","National Institute of Technology, Jamshedpur",Computer Science & Engineering,NJMCSE4B,FALSE,OTHERSTATE,,14089,113501,146672,23736,2014
507,"National Institute of Technology, JamshedpurNJMCSE4BTRUEHOMESTATE","National Institute of Technology, Jamshedpur",Computer Science & Engineering,NJMCSE4B,TRUE,HOMESTATE,,207608,,,779190,2014
508,"National Institute of Technology, JamshedpurNJMCSE4BTRUEOTHERSTATE","National Institute of Technology, Jamshedpur",Computer Science & Engineering,NJMCSE4B,TRUE,OTHERSTATE,,289501,,,383067,2014
509,"National Institute of Technology, JamshedpurNJMEEE4BFALSEHOMESTATE","National Institute of Technology, Jamshedpur",Electrical & Electronics Engineering,NJMEEE4B,FALSE,HOMESTATE,,25200,138898,147896,33084,2014
510,"National Institute of Technology, JamshedpurNJMEEE4BFALSEOTHERSTATE","National Institute of Technology, Jamshedpur",Electrical & Electronics Engineering,NJMEEE4B,FALSE,OTHERSTATE,,19611,107374,135931,25143,2014
511,"National Institute of Technology, JamshedpurNJMEEE4BTRUEHOMESTATE","National Institute of Technology, Jamshedpur",Electrical & Electronics Engineering,NJMEEE4B,TRUE,HOMESTATE,,261929,,,456306,2014
512,"National Institute of Technology, JamshedpurNJMEEE4BTRUEOTHERSTATE","National Institute of Technology, Jamshedpur",Electrical & Electronics Engineering,NJMEEE4B,TRUE,OTHERSTATE,,83620,,,379218,2014
513,"National Institute of Technology, JamshedpurNJMECE4BFALSEHOMESTATE","National Institute of Technology, Jamshedpur",Electronics & Communication Engineering,NJMECE4B,FALSE,HOMESTATE,,26130,129432,152028,37910,2014
514,"National Institute of Technology, JamshedpurNJMECE4BFALSEOTHERSTATE","National Institute of Technology, Jamshedpur",Electronics & Communication Engineering,NJMECE4B,FALSE,OTHERSTATE,,17546,109241,161915,26041,2014
515,"National Institute of Technology, JamshedpurNJMECE4BTRUEHOMESTATE","National Institute of Technology, Jamshedpur",Electronics & Communication Engineering,NJMECE4B,TRUE,HOMESTATE,,252519,,,586718,2014
516,"National Institute of Technology, JamshedpurNJMECE4BTRUEOTHERSTATE","National Institute of Technology, Jamshedpur",Electronics & Communication Engineering,NJMECE4B,TRUE,OTHERSTATE,,187519,444180,,,2014
517,"National Institute of Technology, JamshedpurNJMMEC4BFALSEHOMESTATE","National Institute of Technology, Jamshedpur",Mechanical Engineering,NJMMEC4B,FALSE,HOMESTATE,,18017,116712,108252,26985,2014
